movieId,title,genres,IMDb Rating,Year
113394,Pretty One  The ,Comedy,3,1991
113416,Revenge of the Green Dragons ,Action,6,1998
113453,Let's Be Cops ,Comedy,4,1980
113532,Inbetweeners 2  The ,Comedy,3,1993
113565,Sacrament  The ,Horror,7,2013
113573,Sin City: A Dame to Kill For ,Action,8,2016
113604,If I Stay ,Drama,10,2019
113705,Two Days  One Night  ,Drama,3,1997
113741,Coherence ,Drama,0,1994
113780,As Above  So Below ,Horror,6,2008
113829,One I Love  The ,Comedy,6,2007
113849,Headshot ,Crime,9,2000
113862,Guest  The ,Thriller,8,2001
114028,Pride ,Comedy,9,2014
114044,Honeymoon ,Horror,1,1982
114060,The Drop ,Crime,8,1990
114066,20 000 Days on Earth ,Documentary,7,1985
114074,The Skeleton Twins ,Drama,1,2005
114126,Beautiful Losers ,Documentary,2,1986
114180,Maze Runner  The ,Action,2,1982
114184,Camp X-Ray ,Drama,3,2007
114246,Walk Among the Tombstones  A ,Action,3,2015
114265,Laggies ,Comedy,7,2007
114335,La cravate ,,0,2008
114396,Cesar Chavez ,Drama,10,2012
114494,Who Am I  ,Thriller,9,2019
114554,Tale of Princess Kaguya  The  ,Animation,5,1988
114601,This Is Where I Leave You ,Comedy,1,2010
114627,Angel's Egg  ,Animation,4,2006
114662,American Sniper ,Action,0,2016
114670,Tusk ,Comedy,9,2019
114678,Hector and the Search for Happiness ,Adventure,10,2001
114707,Horns ,Horror,4,1997
114713,Annabelle ,Horror,0,1983
114762,Two Night Stand ,Comedy,5,2006
114795,Dracula Untold ,Action,3,2008
114818,Stretch ,Action,3,2018
114847,Autómata  ,Sci-Fi,9,2006
114925,Captive  The ,Crime,1,1998
114935,Predestination ,Action,8,1998
115065,Justin and the Knights of Valour ,Adventure,3,1995
115111,Ward 13 ,Action,3,1985
115122,What We Do in the Shadows ,Comedy,4,2016
115149,John Wick ,Action,6,2008
115151,Plastic ,Action,5,2019
115170,Judge  The ,Drama,3,2020
115203,Culture High  The ,Documentary,6,1980
115210,Fury ,Action,3,2014
115216,Salvation  The ,Drama,6,1982
115231,St. Vincent ,Comedy,0,1982
115502,Rewrite  The ,Comedy,4,1992
115569,Nightcrawler ,Crime,7,1997
115617,Big Hero 6 ,Action,2,2013
115664,The Book of Life ,Adventure,3,1984
115667,Love  Rosie ,Comedy,6,1998
115680,Time Lapse ,Crime,8,1996
115713,Ex Machina ,Drama,4,1980
115727,Crippled Avengers   ,Action,2,1991
115819,Mr Hublot ,Animation,3,2010
115828,Copenhagen ,Adventure,3,2017
115877,Simpsons: The Longest Daycare  The ,Animation,2,2002
115969,Generation War ,Drama,5,2009
116044,Christmas in Connecticut ,Comedy,4,2006
116138,Leviathan ,Drama,6,1992
116169,Reign of Assassins ,Action,7,2014
116207,Zulu ,Crime,3,2009
116411,Tangerines ,Drama,9,1982
116413,Life Partners ,Comedy,4,1988
116419,Drive Hard ,Action,3,2007
116505,New Kids Nitro ,Action,9,1985
116529,Stalingrad ,Action,7,2007
116668,Dead Snow 2: Red vs. Dead  ,Action,0,1991
116718,Volga - Volga ,Comedy,9,2004
116724,You Are the Apple of My Eye ,Comedy,2,2014
116738,DeadHeads ,Adventure,6,1985
116797,The Imitation Game ,Drama,10,1984
116799,Inherent Vice ,Comedy,4,1992
116817,Rudderless ,Comedy,4,1997
116823,The Hunger Games: Mockingjay - Part 1 ,Adventure,10,1991
116849,Sex Ed ,Comedy,2,2011
116887,Exodus: Gods and Kings ,Action,2,1993
116897,Wild Tales ,Comedy,3,1999
116941,Jetsons: The Movie ,Animation,8,1997
116963,Ski School ,Comedy,5,1985
116977,Dumb and Dumber To ,Comedy,8,2013
116985,The Longest Week ,Comedy,7,1990
117107,Miss Meadows ,Drama,5,1986
117109,Too Many Cooks ,Comedy,9,1995
117133,Painted Skin ,Action,6,2016
117176,The Theory of Everything ,Drama,0,2015
117192,Doctor Who: The Time of the Doctor ,Adventure,2,2001
117364,Virunga ,Documentary,10,1995
117368,The Madagascar Penguins in a Christmas Caper ,Animation,1,2017
117444,Song of the Sea ,Animation,0,2001
117466,In the Heart of the Sea ,Action,7,2015
117511,Hello Ladies: The Movie ,Comedy,3,2015
117529,Jurassic World ,Action,3,1984
117531,Watermark ,Documentary,5,1996
117533,Citizenfour ,Documentary,6,2015
117545,Asterix: The Land of the Gods  ,Animation,3,1980
117572,Hit by Lightning ,Comedy,1,2014
117590,Horrible Bosses 2 ,Comedy,5,1980
117630,Double Trouble ,Action,6,2018
117646,Dragonheart 2: A New Beginning ,Action,3,2016
117849,La Belle Verte ,Comedy,1,1984
117851,Penguins of Madagascar ,Adventure,7,2020
117867,71 ,Action,6,2012
117877,The Rabbi's Cat  ,Adventure,3,1994
117881,Still Alice ,Drama,3,1994
117887,Paddington ,Children,3,1980
117895,Maze Runner: Scorch Trials ,Action,9,1989
117922,Ice Age: A Mammoth Christmas ,Adventure,8,1985
118082,The Voices ,Comedy,3,2008
118166,Courier ,Comedy,3,2007
118198,The Green Prince ,Documentary,5,1991
118248,Dying of the Light ,Drama,3,2015
118270,Hellbenders ,Comedy,7,1981
118290,Omega Doom ,Sci-Fi,4,2019
118326,By the Gun ,Crime,9,2008
118354,Kill the Messenger ,Crime,6,1991
118512,Bring It On: In It To Win It ,Comedy,5,2011
118530,Fans ,Comedy,6,2005
118572,The Mule ,Comedy,6,1997
118696,The Hobbit: The Battle of the Five Armies ,Adventure,5,2012
118700,Selma ,Drama,8,1991
118702,Unbroken ,Drama,9,1983
118706,Black Sea ,Adventure,8,1984
118784,Good Copy Bad Copy ,Documentary,1,2003
118814,Playing It Cool ,Comedy,10,2016
118834,National Lampoon's Bag Boy ,Comedy,8,2017
118862,Closer to the Moon ,Comedy,0,1992
118880,Girl Walks Home Alone at Night  A ,Horror,1,2019
118888,Dave Chappelle: For What it's Worth ,Comedy,9,2005
118894,Scooby-Doo! Abracadabra-Doo ,Animation,2,1980
118896,Mommy ,Drama,2,2002
118900,Wild ,Drama,9,2018
118924,Top Five ,Comedy,8,2008
118930,Bill Burr: I'm Sorry You Feel That Way ,Comedy,10,2002
118985,Big Eyes ,Drama,6,1995
118997,Into the Woods ,Children,8,1989
119068,Men  Women & Children ,Comedy,1,1990
119141,The Interview ,Action,2,1983
119145,Kingsman: The Secret Service ,Action,6,1982
119153,Bill Burr: You People Are All the Same ,Comedy,5,1998
119155,Night at the Museum: Secret of the Tomb ,Adventure,7,2010
119167,Paradox ,Sci-Fi,8,1985
119218,The Punisher: Dirty Laundry ,Action,9,2004
119655,Seventh Son ,Adventure,2,2001
119714,Corner Gas: The Movie ,Comedy,7,2017
119828,A Man Called Blade ,Action,6,2011
119964,A Merry Friggin' Christmas ,Comedy,5,2004
120130,Into the Forest of Fireflies' Light ,Animation,4,1984
120138,PK ,Comedy,10,1984
120466,Chappie ,Action,4,2008
120478,The Salt of the Earth ,Documentary,2,2007
120625,The Fool ,Drama,2,2020
120635,Taken 3 ,Action,8,2012
120637,Blackhat ,Action,1,2019
120761,By the Law ,Drama,5,1986
120783,Son of a Gun ,Action,1,2007
120799,Terminator Genisys ,Action,8,2020
120807,John Mulaney: New In Town ,Comedy,0,2008
120813,Patton Oswalt: My Weakness Is Strong ,Comedy,4,2009
120827,The Hound of the Baskervilles ,Crime,10,2014
120919,Man on High Heels ,Action,0,2015
121007,Space Buddies ,Adventure,5,1988
121035,Houdini ,Drama,1,1983
121097,To Grandmother's House We Go ,Adventure,2,2004
121099,101 Dalmatians II: Patch's London Adventure ,Animation,6,1988
121129,The Hungover Games ,Comedy,9,1993
121169,The Duke of Burgundy ,Drama,2,2010
121171,Red Army ,Documentary,0,1989
121231,It Follows ,Horror,3,2001
121253,The Town that Dreaded Sundown ,Horror,8,2020
121338,Carry on Cabby ,Adventure,3,2018
121342,Carry on Cruising ,Comedy,0,1984
121372,Bill Burr: Let It Go ,Comedy,7,1987
121374,Bill Burr: Why Do I Do This? ,Comedy,4,1982
121469,Killer Movie ,Comedy,7,2019
121715,Sebastian Maniscalco: What's Wrong with People? ,Comedy,8,1992
121781,Stuart Little 3: Call of the Wild ,Animation,9,2008
122092,Guy X ,Comedy,1,2005
122246,Tooth Fairy 2 ,Children,10,1996
122260,The Diary of Anne Frank ,Drama,2,2009
122433,The Deadly Bees ,Horror,10,1998
122490,Wicked Blood ,Action,2,2004
122627,Oblivion 2: Backlash ,Sci-Fi,1,1981
122882,Mad Max: Fury Road ,Action,0,1985
122884,Insidious: Chapter 3 ,Fantasy,3,1988
122886,Star Wars: Episode VII - The Force Awakens ,Action,5,2004
122888,Ben-hur ,,1,1992
122890,Warcraft ,Action,7,2009
122892,Avengers: Age of Ultron ,Action,7,1980
122896,Pirates of the Caribbean: Dead Men Tell No Tales ,,5,1997
122898,Justice League ,Action,7,2017
122900,Ant-Man ,Action,8,1985
122902,Fantastic Four ,Action,8,1980
122904,Deadpool ,Action,2,1995
122906,Black Panther ,Action,9,1984
122912,Avengers: Infinity War - Part I ,Action,9,1982
122916,Thor: Ragnarok ,Action,10,1985
122918,Guardians of the Galaxy 2 ,Action,4,2016
122920,Captain America: Civil War ,Action,3,1990
122922,Doctor Strange ,Action,1,2005
122924,X-Men: Apocalypse ,Action,9,1983
122926,Untitled Spider-Man Reboot ,Action,8,2005
122932,Elsa & Fred ,Children,7,2011
123200,Jim Jefferies: I Swear to God ,Comedy,9,1996
123310,Tornado! ,Action,4,1995
123545,The Blue Lagoon ,Drama,6,1987
123553,In the Name of the King III ,Action,7,1989
123947,Cake ,Drama,3,1986
124273,Kevin Smith: Too Fat For 40 ,Comedy,10,2017
124404,Snowflake  the White Gorilla ,Adventure,1,2015
124484,Kenny & Company ,Comedy,7,2011
124851,Delirium ,Adventure,10,1992
124853,Why Man Creates ,Animation,4,1994
124859,The Gambler ,Crime,0,1990
125221,The Beast of Hollow Mountain ,Horror,0,1995
125914,Mortdecai ,Adventure,3,2013
125916,Fifty Shades of Grey ,Drama,4,1988
125970,Halloweentown ,Adventure,10,1982
125974,Halloweentown High ,Adventure,5,1997
126088,A Flintstones Christmas Carol ,Animation,5,1993
126090,Hedgehog in the Fog ,Animation,1,1984
126142,The Cave of the Golden Rose ,Adventure,2,1987
126420,American Heist ,Action,1,2006
126426,Solyaris ,Drama,7,2019
126430,The Pacific ,Action,4,2018
126482,Strange Magic ,Animation,5,2011
126548,The DUFF ,Comedy,4,1993
126577,Daddy  I'm A Zombie ,Animation,3,2000
126921,The Fox and the Hound 2 ,Adventure,9,1990
127052,Operation 'Y' & Other Shurik's Adventures ,Comedy,9,2019
127096,Project Almanac ,Sci-Fi,7,2014
127098,Louis C.K.: Live at The Comedy Store ,Comedy,6,1985
127108,Brooklyn ,Drama,7,2013
127114,The End of the Tour ,Drama,0,2000
127116,Experimenter ,Drama,5,2003
127130,Mistress America ,Comedy,5,2010
127132,Zipper ,Drama,6,1992
127134,A Walk in the Woods ,Adventure,4,1994
127136,True Story ,Drama,7,2006
127146,Kurt Cobain: Montage of Heck ,Documentary,2,2000
127152,Going Clear: Scientology and the Prison of Belief ,Documentary,7,2016
127164,What Happened  Miss Simone? ,Documentary,8,2019
127172,A Story of Children and Film ,Documentary,5,1999
127180,Story of Film: An Odyssey  The ,Documentary,7,2009
127184,Eden ,Drama,6,2014
127194,The D Train ,Comedy,7,1986
127198,Dope ,Comedy,7,1992
127202,Me and Earl and the Dying Girl ,Drama,7,2014
127204,The Overnight ,Comedy,1,1983
127212,The Stanford Prison Experiment ,Drama,8,2000
127298,A Pigeon Sat on a Branch Reflecting on Existence ,Comedy,1,2008
127319,The Loft ,Thriller,1,1990
127323,Vice ,Action,5,2016
127390,Family Guy Presents: Blue Harvest ,Animation,9,1993
128087,Trinity and Sartana Are Coming ,Comedy,3,1989
128089,Kevin Hart: I'm a Grown Little Man ,Comedy,0,1988
128097,Jim Norton: American Degenerate ,Comedy,7,1991
128099,Jim Jefferies: BARE ,Comedy,10,1982
128197,Hard Promises ,Comedy,6,1997
128360,The Hateful Eight ,Western,3,1995
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time ,Comedy,0,2006
128488,Wild Card ,Action,5,1998
128512,Paper Towns ,Drama,4,1991
128520,The Wedding Ringer ,Comedy,8,1988
128542,Wyrmwood ,Action,5,2015
128592,The Boy Next Door ,Mystery,7,1996
128594,Boy Meets Girl ,Comedy,1,1993
128620,Victoria ,Crime,0,1987
128695,The Dark Valley ,Western,7,1986
128736,I'm Here ,Drama,8,2016
128832,The Last Five Years ,Comedy,6,2018
128838,Crimson Peak ,Horror,6,1991
128842,Dragonheart 3: The Sorcerer's Curse ,Action,8,1988
128852,Chris Rock: Bigger & Blacker ,Comedy,6,1989
128900,The Natural Love ,Documentary,10,1995
128902,The Forgotten Space ,Documentary,5,1994
128908,Cloudburst ,Adventure,10,1980
128914,Tom Segura: Completely Normal ,Comedy,2,1982
128944,Honey  We Shrunk Ourselves ,Action,10,1994
128968,Stitch! The Movie ,Animation,0,1989
128975,Hot Tub Time Machine 2 ,Comedy,9,1989
128991,Johnny Express ,Animation,7,1995
129011,Eddie Izzard: Glorious ,Comedy,8,1998
129229,Northmen - A Viking Saga ,Action,1,1993
129250,Superfast! ,,5,2007
129313,Reality ,Comedy,5,2015
129333,Julia ,Horror,0,1998
129354,Focus ,Comedy,9,2019
129397,Marvel One-Shot: Item 47 ,Action,0,2018
129428,The Second Best Exotic Marigold Hotel ,Comedy,8,2011
129514,George Carlin: It's Bad for Ya! ,Comedy,5,2000
129657,Tracers ,Action,7,2018
129659,McFarland  USA ,Drama,0,1982
129737,Unfinished Business ,Comedy,9,1994
129779,Ghost in the Shell Arise - Border 1: Ghost Pain ,Action,1,2005
129937,Run All Night ,Action,7,2003
130050,Digging Up the Marrow ,Drama,8,2013
130052,Clown ,Drama,1,1999
130073,Cinderella ,Children,5,2011
130083,Kidnapping Mr. Heineken ,Action,3,2003
130087,The Cobbler ,Comedy,6,1993
130444,Ruby Red ,Adventure,7,2011
130450,Pan ,Adventure,10,2014
130452,While We're Young ,Comedy,4,1981
130482,Too Late for Tears ,Crime,1,2019
130490,Insurgent ,Action,2,2020
130498,La vérité si je mens ! ,Comedy,4,2006
130518,The Amazing Screw-On Head ,Action,1,1992
130520,Home ,Adventure,7,1994
130576,Midnight Special ,Drama,4,2011
130578,Gunman  The ,Action,5,2017
130634,Furious 7 ,Action,10,1981
130686,The Final Girls ,Comedy,0,2012
130840,Spring ,Horror,0,2012
130842,Power/Rangers ,Action,9,1988
130970,George Carlin: Life Is Worth Losing ,Comedy,6,1982
130976,Legend No. 17 ,Drama,2,1984
130978,Love and Pigeons ,Comedy,2,1980
131013,Get Hard ,Comedy,5,1986
131023,That Sugar Film ,Documentary,6,1984
131098,Saving Santa ,Animation,4,1990
131104,The Brain ,Comedy,1,2005
131130,Tom and Jerry: A Nutcracker Tale ,Animation,5,1987
131237,What Men Talk About ,Comedy,0,2011
131439,Kill Me Three Times ,Thriller,9,2008
131480,Poker Night ,Action,0,1991
131578,Reckless Kelly ,Comedy,5,1981
131610,Willy/Milly ,Comedy,5,1998
131656,Shaun the Sheep Movie ,Adventure,5,1991
131714,Last Knights ,Action,2,1993
131724,The Jinx: The Life and Deaths of Robert Durst ,Documentary,0,2016
131739,Batman vs. Robin ,Action,4,1980
131749,Libre et assoupi ,Comedy,2,2015
131796,Woman in Gold ,Drama,10,1986
131826,Iliza Shlesinger: Freezing Hot ,Comedy,0,2002
131920,The Road Within ,Comedy,3,2004
131934,The Malibu Bikini Shop ,Comedy,9,1999
132046,Tomorrowland ,Action,8,1998
132084,Let It Be Me ,,4,1987
132153,Buzzard ,Comedy,0,2014
132157,Paul Blart: Mall Cop 2 ,Action,2,1983
132333,Seve ,Documentary,10,2019
132335,Breathe ,Drama,9,2015
132362,Patlabor 2: The Movie ,Action,5,2012
132422,Da Sweet Blood of Jesus ,Comedy,0,1994
132424,The Longest Ride ,Drama,4,1992
132454,Girltrash: All Night Long ,Comedy,8,2006
132462,Sword of Vengeance ,Action,0,2004
132488,Lovesick ,Comedy,7,2016
132496,Danny Collins ,Comedy,4,2005
132584,The Even Stevens Movie ,Children,2,2012
132618,Kite ,Action,10,2002
132660,Man Up ,Comedy,0,1998
132796,San Andreas ,Action,6,2000
132800,Welcome to Me ,Comedy,0,2015
132888,Comedy Central Roast of James Franco ,Comedy,6,1997
133115,We Could Be King ,Documentary,9,2007
133195,Hitman: Agent 47 ,Action,8,1981
133217,B/W ,Comedy,9,2006
133281,Ricki and the Flash ,Comedy,0,1995
133365,Partisan ,Drama,2,1985
133377,Infini ,Horror,10,1986
133419,Pitch Perfect 2 ,Comedy,3,2012
133545,Just Before I Go ,Comedy,4,2001
133645,Carol ,Drama,4,2011
133712,Office Romance ,Comedy,2,2015
133716,Bootleggers ,Comedy,7,2018
133771,The Lobster ,Comedy,7,2008
133780,Güeros ,Comedy,9,2008
133782,Maggie ,Drama,6,2003
133798,Hot Pursuit ,Action,2,1981
133802,Slow West ,Action,10,1983
133832,The Green Inferno ,Horror,6,2013
133867,Barely Lethal ,Action,0,2005
133879,Carry On Don't Lose Your Head ,Comedy,7,2002
134004,What Love Is ,Comedy,1,1986
134019,The Monkey King ,Animation,2,2002
134021,5 to 7 ,Comedy,0,2008
134041,Afonya ,Comedy,6,1992
134095,My Love ,Animation,5,1982
134109,Radio Day ,Comedy,7,2002
134130,The Martian ,Adventure,0,1981
134158,Return to Sender ,Thriller,6,1985
134170,Kung Fury ,Action,7,1999
134184,Elections Day ,Comedy,3,2011
134214,Youth ,Drama,4,1994
134246,Survivor ,Action,7,1990
134248,Hot Girls Wanted ,Documentary,9,2000
134252,That Munchhausen ,Comedy,9,1992
134326,The Taming of the Scoundrel ,Comedy,7,1997
134334,Phir Hera Pheri ,Comedy,9,1998
134368,Spy ,Action,7,2016
134393,Trainwreck ,Comedy,4,2001
134515,BMX Bandits ,Adventure,0,1990
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles ,Documentary,5,2018
134528,Aloha ,Comedy,0,1985
134775,Dragon Blade ,Action,8,2000
134783,Entourage ,Comedy,1,1988
134796,Bitter Lake ,Documentary,9,1993
134808,No Way Jose ,Comedy,0,1984
134847,Ghost Graduation ,Comedy,10,2014
134849,Duck Amuck ,Animation,9,2008
134853,Inside Out ,Adventure,5,2002
134859,The Wolfpack ,Documentary,3,2012
134861,Trevor Noah: African American ,,0,1998
134881,Love & Mercy ,Drama,6,1984
135133,The Hunger Games: Mockingjay - Part 2 ,Adventure,9,2006
135137,Pixels ,Action,3,1987
135143,Fantastic Beasts and Where to Find Them ,Fantasy,8,1981
135198,The Hairdresser ,Comedy,9,1987
135216,The Star Wars Holiday Special ,Adventure,10,2009
135288,Mr. Holmes ,Drama,2,2001
135436,The Secret Life of Pets ,Animation,6,1984
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man ,Action,8,1984
135518,Self/less ,Action,0,2002
135532,The Last Witch Hunter ,Action,10,2003
135534,Krampus ,Comedy,1,2011
135536,Suicide Squad ,Action,3,1982
135567,Independence Day: Resurgence ,Action,1,2017
135569,Star Trek Beyond ,Action,5,2005
135777,Golmaal ,Children,2,2019
135787,Bruce Lee: A Warrior's Journey ,Documentary,3,2004
135803,Five Element Ninjas ,Action,7,1986
135815,The Magnificent Ruffians ,Action,9,2014
135861,Ted 2 ,Comedy,5,2015
135885,Absolutely Anything ,Comedy,9,1990
135887,Minions ,Adventure,3,2018
135937,The Silence of the Hams ,Comedy,5,2007
136012,Bloodsport III ,Action,9,2019
136016,The Good Dinosaur ,Adventure,2,2011
136018,Black Mass ,Crime,2,2020
136020,Spectre ,Action,7,1991
136024,The Professional: Golgo 13 ,Action,5,2005
136297,Mortal Kombat: The Journey Begins ,Action,4,1981
136305,Sharknado 3: Oh Hell No! ,Horror,0,1985
136341,Scooby-Doo! and the Samurai Sword ,Animation,2,1990
136353,Scooby-Doo! and the Loch Ness Monster ,Animation,9,2000
136355,Big Top Scooby-Doo! ,Animation,3,1989
136359,Scooby-Doo Goes Hollywood ,Animation,4,1994
136443,Gabriel Iglesias: Hot and Fluffy ,Comedy,1,1999
136445,George Carlin: Back in Town ,Comedy,7,1992
136447,George Carlin: You Are All Diseased ,Comedy,8,1984
136449,Ghost in the Shell 2.0 ,Action,4,2012
136469,Larry David: Curb Your Enthusiasm ,Comedy,2,2011
136471,Kevin Hart: Laugh at My Pain ,Comedy,2,1995
136503,Tom and Jerry: Shiver Me Whiskers ,Animation,9,1984
136511,Jeff Dunham: All Over the Map ,Comedy,7,1996
136540,The FP ,Comedy,7,1999
136556,Kung Fu Panda: Secrets of the Masters ,Animation,7,1998
136562,Steve Jobs ,Drama,0,2015
136564,Macbeth ,Drama,9,2010
136598,Vacation ,Adventure,7,1997
136602,Creep ,Horror,8,2004
136654,The Face of an Angel ,Drama,0,2016
136664,Wild Horses ,Crime,0,2000
136666,Search Party ,Comedy,3,2003
136778,The Squeeze ,Comedy,4,2008
136786,Careful What You Wish For ,Thriller,8,1997
136800,Robot Overlords ,Action,7,2015
136816,Bad Asses on the Bayou ,Action,7,2014
136834,The Eye: Infinity ,Horror,6,1994
136838,Kiss me Kismet ,Comedy,0,2012
136840,Da geht noch was! ,Comedy,7,1984
136850,Villain ,Crime,1,1994
136859,The Lovers ,Action,9,1996
136864,Batman v Superman: Dawn of Justice ,Action,3,2011
136912,God Loves Caviar ,Adventure,1,1991
136958,Mortuary ,Horror,0,1986
137218,April Morning ,Drama,5,2020
137337,Amy ,Documentary,8,1984
137345,That Demon Within ,Crime,3,1980
137517,Carnival Magic ,Drama,10,1987
137595,Magic Mike XXL ,Comedy,8,2002
137857,The Jungle Book ,Adventure,4,2003
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans ,Action,3,1985
137863,Dragon Ball Z: Resurrection of F ,Action,10,1997
138036,The Man from U.N.C.L.E. ,Action,6,1984
138186,Sorrow ,Crime,8,2016
138204,7 Days in Hell ,Comedy,3,2009
138208,The Walk ,Adventure,1,1990
138210,13 Hours ,Drama,6,2007
138396,There Will Come a Day ,Comedy,3,1997
138546,The Opposite Sex ,Comedy,7,2014
138610,The Gallows ,Horror,3,2017
138632,Tokyo Tribe ,Action,8,1995
138702,Feast ,Animation,7,2019
138798,Joe Dirt 2: Beautiful Loser ,Comedy,2,1996
138835,Return to Treasure Island ,Adventure,7,1988
138966,Nasu: Summer in Andalusia ,Animation,10,2005
139052,Dark Places ,Drama,3,2016
139130,Afro Samurai ,Action,4,1993
139157,Massu Engira Maasilamani ,Comedy,0,2007
139385,The Revenant ,Adventure,3,2011
139415,Irrational Man ,Crime,3,2008
139511,Exte: Hair Extensions ,Horror,10,2004
139640,Ooops! Noah is Gone... ,Animation,3,1997
139642,Southpaw ,Action,3,1992
139644,Sicario ,Crime,0,1982
139655,Goodnight Mommy  ,Drama,9,1994
139717,10 Cent Pistol ,Crime,9,2012
139747,Before We Go ,Romance,3,2000
139855,Anomalisa ,Animation,7,1988
139857,Colonia ,Thriller,10,2019
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers ,Action,1,1995
139915,How to Make Love Like an Englishman ,Comedy,8,1991
139994,Fracchia contro Dracula ,Comedy,9,1982
140016,Always Watching: A Marble Hornets Story ,Horror,2,1998
140038,Madly in Love ,Comedy,9,2012
140110,The Intern ,Comedy,6,1984
140133,Hollywood Chainsaw Hookers ,Comedy,7,1987
140162,Love ,Drama,4,2007
140174,Room ,Drama,3,1998
140237,The Runner ,Drama,5,2001
140247,The Gift ,Drama,7,1996
140265,George Carlin: Jammin' in New York ,Comedy,5,1982
140267,The Witch ,Horror,8,2015
140289,Men & Chicken ,Comedy,4,1990
140301,The Escort ,Comedy,10,1983
140359,Doctor Who: The Waters of Mars ,Adventure,4,2012
140481,Family Guy Presents: Something  Something  Something  Dark Side ,Animation,7,1991
140523,Visit  The ,Comedy,3,1997
140525,Secret in Their Eyes ,Crime,6,1981
140541,The Electric Hotel ,Animation,10,1996
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail ,Comedy,6,1992
140627,Battle For Sevastopol ,Drama,10,2019
140711,American Ultra ,Action,3,1980
140715,Straight Outta Compton ,Drama,5,2011
140725,Cop Car ,Crime,5,1989
140737,The Lost Room ,Action,9,1981
140816,Tangerine ,Comedy,6,1988
140850,Every Secret Thing ,Crime,9,1995
140852,964 Pinocchio ,Horror,4,2018
140928,Joy ,Comedy,7,2013
140956,Ready Player One,Action,10,2017
141004,Victor Frankenstein ,Drama,3,2019
141131,Guardians ,,10,1980
141400,Invincible Shaolin ,Action,9,1982
141408,Scouts Guide to the Zombie Apocalypse ,Action,9,1982
141422,Suffragette ,Drama,9,2000
141513,Fort Tilden ,Comedy,1,1984
141544,Turbo Kid ,Action,4,2013
141646,The Unauthorized Saved by the Bell Story ,Comedy,2,2011
141668,War Room ,Drama,10,1990
141688,Legend ,Crime,4,2018
141718,Deathgasm ,Comedy,1,1980
141749,The Danish Girl ,Drama,5,1993
141799,Cooties ,Comedy,7,1987
141810,Autumn Marathon ,Comedy,7,1997
141816,12 Chairs ,Adventure,3,2000
141818,Ordinary Miracle ,Comedy,4,2013
141820,Old Men: Robbers ,Comedy,4,2000
141830,Unbelievable Adventures of Italians in Russia ,Adventure,9,1993
141836,It Can't Be! ,Comedy,7,2010
141844,12 Chairs ,Adventure,2,1981
141846,Steve Jobs: The Man in the Machine ,Documentary,2,1981
141866,Green Room ,,0,2006
141890,Beasts of No Nation ,Drama,1,1985
141928,Bloodsucking Bastards ,Comedy,0,1993
141994,Saving Christmas ,Children,9,2018
142020,Oscar ,Comedy,8,1987
142056,Iron Man & Hulk: Heroes United ,Action,6,1981
142074,Knock Knock ,Crime,6,2000
142115,The Blue Planet ,Documentary,8,1990
142196,Cornered! ,Comedy,9,2006
142222,Demolition ,Drama,7,1982
142366,Cigarette Burns ,Horror,10,2018
142372,Our Brand Is Crisis ,Comedy,10,1986
142420,High Rise ,Action,4,1984
142422,The Night Before ,Comedy,9,1992
142424,Into the Forest ,Drama,5,1989
142444,The Editor ,Comedy,4,2002
142448,Everest ,Adventure,9,2009
142456,The Brand New Testament ,,5,1994
142488,Spotlight ,Thriller,7,2019
142507,Pawn Sacrifice ,Drama,1,1984
142509,Hardcore Henry ,Action,0,1988
142536,Burnt ,Drama,3,2006
142550,Ryuzo and the Seven Henchmen ,Action,9,2011
142558,If I Were a Rich Man ,Comedy,2,1983
142598,Last Shift ,Horror,10,1986
142602,F*ck You  Goethe 2 ,Comedy,4,1993
142831,Garam Masala ,Comedy,6,1999
142961,Life Eternal ,Comedy,3,1980
142997,Hotel Transylvania 2 ,Animation,6,2005
143001,Anti-Social ,Crime,9,2005
143031,Jump In! ,Comedy,4,2007
143245,The Little Prince ,Animation,7,1999
143255,Narcopolis ,Mystery,10,2005
143257,Ashby ,Comedy,4,1992
143355,Wonder Woman ,Action,10,2016
143365,The Circle ,Drama,6,1987
143367,Silence ,Drama,10,2008
143385,Bridge of Spies ,Drama,7,1989
143410,Hyena Road,,4,1983
143458,The Great Hypnotist ,Drama,4,2010
143472,Into the Grizzly Maze ,Action,0,1987
143511,Human ,Documentary,8,1985
143525,Chasuke's Journey ,Comedy,3,1987
143559,L.A. Slasher ,Comedy,4,2001
143859,Hail  Caesar! ,Comedy,2,2000
143896,How To Change The World ,Documentary,9,2008
143969,Er ist wieder da ,Comedy,4,1989
144210,Just Eat It: A Food Waste Story ,Documentary,0,2011
144222,Bros Before Hos ,Comedy,4,2007
144262,Slow Learners ,Comedy,0,2011
144352,Unforgiven ,Action,0,2008
144478,Sex  Drugs & Taxation ,Comedy,5,1991
144522,Sky High ,Action,6,2011
144606,Confessions of a Dangerous Mind ,Comedy,3,2007
144620,Goosebumps ,Adventure,6,1990
